2016-02-15 14:34:25,409 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=a7f0dcc3-b785-4dd0-b92c-2cabc34535eb
2016-02-15 14:58:57,248 [15] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 14:59:12,264 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 14:59:13,266 [10] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 14:59:28,296 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 14:59:29,298 [15] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 14:59:44,310 [10] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 14:59:45,316 [11] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:00:00,328 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:00:01,328 [11] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:00:16,341 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:00:17,342 [11] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:00:32,358 [15] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:00:33,359 [10] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:00:48,374 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:00:49,375 [11] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:01:04,388 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:01:05,390 [12] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:01:20,405 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:01:21,407 [11] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:01:36,422 [11] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:01:37,424 [12] WARN  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection failed: address=127.0.0.1:4520, errorCode=1225, msg=The remote computer refused the network connection.
2016-02-15 15:01:39,868 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - OnStopRequested: serverid=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:01:39,875 [1] INFO  Photon.SocketServer.ApplicationBase - Application is stopping: AppId=GameServer
2016-02-15 15:01:39,896 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - TearDown: serverId=b0ce803a-bc08-429e-b787-fa01b7212b8b
2016-02-15 15:01:39,903 [1] INFO  Photon.SocketServer.ApplicationBase - Application stop: AppId=GameServer
2016-02-15 15:01:53,593 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=0b5415b7-966f-41fd-b9d7-f5daaa25630e
2016-02-15 15:01:54,557 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - HTTP Queue performance counters successfully initialized
2016-02-15 15:01:54,561 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - Internal HTTP Queue performance counters successfully created
2016-02-15 15:01:54,567 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 15:01:54,580 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 15:01:54,583 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 15:01:54,587 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 15:01:54,591 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 15:01:54,595 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 15:01:54,598 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 15:01:54,601 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 15:01:54,606 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-15 15:01:54,609 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-15 15:01:54,612 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-15 15:01:54,616 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-15 15:01:54,620 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-15 15:01:54,624 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-15 15:01:54,627 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-15 15:01:54,640 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-15 15:01:54,652 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-15 15:01:54,658 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:01:54,662 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-15 15:01:54,675 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=0b5415b7-966f-41fd-b9d7-f5daaa25630e
2016-02-15 15:01:54,697 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-15 15:01:55,650 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 15:01:55,655 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:01:55,663 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 0b5415b7-966f-41fd-b9d7-f5daaa25630e, Hostname , IPv6Address 
2016-02-15 15:01:55,747 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=0b5415b7-966f-41fd-b9d7-f5daaa25630e
2016-02-15 15:02:46,184 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=cc15ce1b-508f-4591-85e8-835d8d63c9be
2016-02-15 15:02:46,270 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-15 15:02:46,277 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 15:02:46,770 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 15:02:46,774 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 15:02:46,778 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 15:02:46,782 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 15:02:46,785 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 15:02:46,789 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 15:02:46,793 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 15:02:46,796 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-15 15:02:46,800 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-15 15:02:46,803 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-15 15:02:46,807 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-15 15:02:46,811 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-15 15:02:46,814 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-15 15:02:46,817 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-15 15:02:46,832 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-15 15:02:46,844 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-15 15:02:46,850 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:02:46,854 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-15 15:02:46,873 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=cc15ce1b-508f-4591-85e8-835d8d63c9be
2016-02-15 15:02:46,898 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-15 15:02:48,954 [13] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 15:02:48,959 [13] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:02:48,968 [13] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID cc15ce1b-508f-4591-85e8-835d8d63c9be, Hostname , IPv6Address 
2016-02-15 15:02:49,053 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Successfully registered at master server: serverId=cc15ce1b-508f-4591-85e8-835d8d63c9be
2016-02-15 15:04:56,878 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Setup: serverId=2c64fd1c-a2e6-4a49-b0d5-144e8aff2650
2016-02-15 15:04:56,968 [1] INFO  Photon.SocketServer.Diagnostics.HttpQueuePerformanceCounters - User has no Admin rights. HttpQueuePerformanceCounters initialization skipped
2016-02-15 15:04:56,976 [1] WARN  Photon.LoadBalancing.GameServer.GameApplication - AuthTokenKey not specified in config. Authentication tokens are not supported
2016-02-15 15:04:57,403 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Business Logic Queue
2016-02-15 15:04:57,408 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Queue
2016-02-15 15:04:57,414 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes in/sec
2016-02-15 15:04:57,419 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter bytes out/sec
2016-02-15 15:04:57,424 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Processing
2016-02-15 15:04:57,427 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter ENet Threads Active
2016-02-15 15:04:57,431 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: In (ms)
2016-02-15 15:04:57,435 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter Time Spent In Server: Out (ms)
2016-02-15 15:04:57,438 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers +/sec
2016-02-15 15:04:57,442 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Disconnected Peers (C) +/sec
2016-02-15 15:04:57,445 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter TCP: Peers
2016-02-15 15:04:57,449 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers +/sec
2016-02-15 15:04:57,453 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Disconnected Peers (C) +/sec
2016-02-15 15:04:57,457 [1] WARN  Photon.Common.LoadBalancer.LoadShedding.WorkloadController - Did not find counter UDP: Peers
2016-02-15 15:04:57,471 [1] INFO  Photon.Common.LoadBalancer.LoadShedding.FeedbackControlSystem - Initialized FeedbackControlSystem with 2 controllers from config file.
2016-02-15 15:04:57,483 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Watching for application state file in D:\PhotonSample\deploy\ServerState.txt
2016-02-15 15:04:57,488 [1] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:04:57,492 [1] INFO  Photon.LoadBalancing.GameServer.GameApplication - Initializing master server connection ...
2016-02-15 15:04:57,506 [1] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Connecting to master at 127.0.0.1:4520, serverId=2c64fd1c-a2e6-4a49-b0d5-144e8aff2650
2016-02-15 15:04:57,534 [1] INFO  Photon.SocketServer.ApplicationBase - Application start: AppId=GameServer; AppPath=D:\PhotonSample\deploy\GameServer, Type=Chat.GameServer.ChatGameApplication 
2016-02-15 15:04:59,044 [12] INFO  Photon.LoadBalancing.GameServer.MasterServerConnectionBase - Master connection established: address:127.0.0.1
2016-02-15 15:04:59,049 [12] INFO  Photon.Common.LoadBalancer.ServerStateManager - Server state is set to online
2016-02-15 15:04:59,057 [12] INFO  Photon.LoadBalancing.GameServer.OutgoingMasterServerPeer - Registering game server with address 127.0.0.1, TCP 4531, UDP 5056, WebSocket 9091, Secure WebSocket 19091, HTTP 80, ServerID 2c64fd1c-a2e6-4a49-b0d5-144e8aff2650, Hostname , IPv6Address 
